Time,Speed (mph),Speed (m/s),Distance (m),Grade (%),Grade (radians),F_aero (N),F_roll (N),F_grade (N),Acceleration (m/s^2),F_inertia (N),Fthrust (N),Fbrake (N),P_veh (W),P_veh (kW),a,b,Tg (Nm),Tm (Nm),Wg (rad/s),Wm (rad/s),Pbatt (kW),Teng (Nm),Weng (rad/s),Peng (kW)
65,24.5,10.95248,379.26873600000005,-3.030287604885318,-0.03029360580611485,35.987045445119996,293.8651080411124,-593.663862936845,-0.04470400000000119,-89.40800000000237,0.0,-353.219709450615,0.0,0.0,-4.180684160652156e-05,0.0689760924699162,-3.3899999999999997,-8.813999999999998,-13.420983649224885,150.1585008,-1071.4464314719053,12.203999999999999,104.71975511965977,1.2779998914803277
66,24.7,11.041888,390.3106240000001,-3.4500887874356243,-0.03448720871068596,36.5769871813632,293.8251802961001,-675.8153066705503,0.0894080000000006,178.8160000000012,0.0,-166.59713919308584,0.0,0.0,-4.1777043060543666e-05,0.06984671094362749,-3.3899999999999997,-8.813999999999998,-16.608021217224874,151.38428448000002,-1067.919224511721,12.203999999999999,104.71975511965977,1.2779998914803277
67,24.8,11.086592,401.39721600000007,-3.8293057032329614,-0.03827435636975359,36.873756652339196,293.7846821130681,-749.994239158703,0.04470399999999941,89.40799999999882,0.0,-329.9278003932968,0.0,0.0,-4.1762130562861586e-05,0.07028209636243565,-3.3899999999999997,-8.813999999999998,-18.20154000122487,151.99717632000002,-1066.1556210316287,12.203999999999999,104.71975511965977,1.2779998914803277
68,24.7,11.041888,412.43910400000004,-4.160264404930805,-0.041578667268862925,36.5769871813632,293.74590513039715,-814.7070888054484,-0.04470399999999941,-89.40799999999882,0.0,-573.7921964936869,0.0,0.0,-4.1777043060543666e-05,0.06984671094362749,-3.3899999999999997,-8.813999999999998,-16.608021217224874,151.38428448000002,-1067.919224511721,12.203999999999999,104.71975511965977,1.2779998914803277
69,24.6,10.997184,423.43628800000005,-4.439523499673699,-0.044366102704259495,36.2814167789568,293.7106998511915,-869.2903693966488,-0.04470399999999941,-89.40799999999882,0.0,-628.7062527664993,0.0,0.0,-4.179194675808601e-05,0.06941137597605451,-3.3899999999999997,-8.813999999999998,-15.01450243322494,150.77139264000004,-1069.6828279918132,12.203999999999999,104.71975511965977,1.2779998914803277
70,24.6,10.997184,434.43347200000005,-4.665145948919113,-0.04661766017773279,36.2814167789568,293.6805965330742,-913.3752301282798,0.0,0.0,0.0,-583.4132168162488,0.0,0.0,-4.179194675808601e-05,0.06941137597605451,-3.3899999999999997,-8.813999999999998,-15.01450243322494,150.77139264000004,-1069.6828279918132,12.203999999999999,104.71975511965977,1.2779998914803277
71,25.1,11.220704000000001,445.65417600000006,-4.837246204880955,-0.048334786100614105,37.771259476684804,293.65663787870005,-946.9929714112286,0.2235200000000006,447.0400000000012,0.0,-168.52507405584254,0.0,0.0,-4.171729436412601e-05,0.07159110988964312,-3.3899999999999997,-8.813999999999998,-22.982096353224975,153.83585184000006,-1060.864810591352,12.203999999999999,104.71975511965977,1.2779998914803277
72,25.6,11.444224,457.0984000000001,-4.950094818050647,-0.049460576070912414,39.2910788886528,293.6404600636001,-969.0320798205563,0.22351999999999883,447.0399999999977,0.0,-189.06054086830568,0.0,0.0,-4.1639685975444e-05,0.07392210730558235,-3.3899999999999997,-8.813999999999998,-30.949690273224892,156.90031104000002,-1052.0467931908909,12.203999999999999,104.71975511965977,1.2779998914803277
73,25.7,11.488928,468.58732800000007,-4.998242397064697,-0.04994086350771976,39.598639976755194,293.63344498695545,-978.4340892866435,0.04470399999999941,89.40799999999882,0.0,-555.7940043229341,0.0,0.0,-4.162413158196088e-05,0.07438851500623267,-3.3899999999999997,-8.813999999999998,-32.543209057224885,157.51320288000002,-1050.2831897107985,12.203999999999999,104.71975511965977,1.2779998914803277
74,25.4,11.354816,479.9421440000001,-4.981075327604782,-0.04976961915538767,38.67955391815679,293.6359539512762,-975.0818703495971,-0.134112,-268.22400000000005,0.0,-910.9903624801642,0.0,0.0,-4.167076222940489e-05,0.07298949631208995,-3.3899999999999997,-8.813999999999998,-27.76265270522484,155.67452736,-1055.5740001510753,12.203999999999999,104.71975511965977,1.2779998914803277
75,24.9,11.131295999999999,491.0734400000001,-4.901969752682208,-0.04898049039242538,37.17172519188479,293.64740450022714,-959.6337965425006,-0.2235200000000006,-447.0400000000012,0.0,-1075.85466685039,0.0,0.0,-4.174720931391092e-05,0.0707175312248034,-3.3899999999999997,-8.813999999999998,-19.795058785224924,152.61006816000003,-1064.3920175515364,12.203999999999999,104.71975511965977,1.2779998914803277
76,25.0,11.176,502.2494400000001,-4.761507027149448,-0.04757913492720426,37.4708928,293.6672879826865,-932.1992369156549,0.04470400000000119,89.40800000000237,0.0,-511.65305613296596,0.0,0.0,-4.173227936246699e-05,0.07115301452557554,-3.3899999999999997,-8.813999999999998,-21.38857756922492,153.22296000000003,-1062.6284140714442,12.203999999999999,104.71975511965977,1.2779998914803277
77,25.4,11.354816,513.6042560000001,-4.557965320523438,-0.0455481285089747,38.67955391815679,293.6950818159857,-892.4346651503712,0.17881599999999942,357.6319999999988,0.0,-202.42802941622983,0.0,0.0,-4.167076222940489e-05,0.07298949631208995,-3.3899999999999997,-8.813999999999998,-27.76265270522484,155.67452736,-1055.5740001510753,12.203999999999999,104.71975511965977,1.2779998914803277
78,26.0,11.62304,525.227296,-4.288841629232662,-0.04286214872644614,40.52851765247999,293.7299782656736,-839.8409056929507,0.268224,536.4480000000001,30.865590225202936,0.0,358.7519898111427,0.3587519898111427,-4.157740406313216e-05,0.08846671174808984,-3.3899999999999997,-6.562680508737932,-37.32376540922493,159.35187840000003,-740.0531879310505,12.203999999999999,104.71975511965977,1.2779998914803277
79,26.0,11.62304,536.850336,-3.9618430058944183,-0.03959772093199017,40.52851765247999,293.7695371288404,-775.9125240124912,0.0,0.0,0.0,-441.6144692311708,0.0,0.0,-4.157740406313216e-05,0.07578813177508359,-3.3899999999999997,-8.813999999999998,-37.32376540922493,159.35187840000003,-1044.9923792705217,12.203999999999999,104.71975511965977,1.2779998914803277
80,25.7,11.488928,548.339264,-3.5860581265752556,-0.035845221103570454,39.598639976755194,293.81114288109177,-702.4158910714018,-0.134112,-268.22400000000005,0.0,-637.2301082135549,0.0,0.0,-4.162413158196088e-05,0.07438851500623267,-3.3899999999999997,-8.813999999999998,-32.543209057224885,157.51320288000002,-1050.2831897107985,12.203999999999999,104.71975511965977,1.2779998914803277
81,26.1,11.667744,560.0070079999999,-3.1560614233273006,-0.03155014160617669,40.840875014860806,293.85368665643597,-618.280189705924,0.1788160000000012,357.6320000000024,74.0463719653751,0.0,863.9541122207736,0.8639541122207736,-4.156180697879521e-05,0.1067761676748128,-3.3899999999999997,-3.4130975955233325,-38.91728419322492,159.96477024000004,-308.86778040277204,12.203999999999999,104.71975511965977,1.2779998914803277
82,26.7,11.935967999999999,571.9429759999999,-2.67182175513677,-0.026711862556130474,42.740199629107195,293.8951182671428,-523.4902471430973,0.26822399999999824,536.4479999999965,349.5930707531491,0.0,4172.731705531323,4.172731705531323,-4.1174904785447386e-05,0.23236503116131813,-12.752313612313612,-7.656885504841863,-48.4783968972249,163.64212128000003,-337.73273179517116,45.908329004329005,104.71975511965977,5.277999891480327
83,27.5,12.2936,584.2365759999999,-2.1334040430704366,-0.02133080464680416,45.33978028799999,293.9331170617024,-418.0520668878212,0.3576320000000006,715.2640000000013,636.4848304618824,0.0,7824.689911766198,7.824689911766198,-4.022015832422708e-05,0.37830720022076875,-20.99114959114959,-8.152128947063161,-61.226547169224915,168.54525600000002,344.1161041081905,75.56813852813852,104.71975511965977,8.277999891480327
84,28.6,12.785344,597.0219199999999,-1.53941006910178,-0.015392884841102076,49.039506359500805,293.9651703748732,-301.6886288268667,0.4917440000000006,983.4880000000012,1024.8040479075084,0.0,13102.472285089976,13.102472285089975,-3.82920920677912e-05,0.5870306150270383,-36.71983645983646,-20.722920681241575,-78.75525379322492,175.28706624000003,314.62083672313474,132.19141125541125,104.71975511965977,14.277999891480327
85,29.3,13.098272,610.1201919999999,-0.9049028148904071,-0.00904878116808518,51.469418815795194,293.98796365735643,-177.35369057162703,0.31292799999999943,625.8559999999989,793.9596919015235,0.0,10399.500001562352,10.399500001562352,-3.923742939297327e-05,0.48413805184325026,-31.476940836940834,-23.929054790085303,-89.90988528122489,179.57730912000002,-323.03252022468814,113.316987012987,104.71975511965977,12.277999891480327
86,29.8,13.321792,623.4419839999998,-0.24373070761058183,-0.002437302249876591,53.241042627379194,293.9991267554205,-47.77107680066119,0.2235200000000006,447.0400000000012,746.5090925821397,0.0,9944.838857488008,9.944838857488008,-3.934760473482763e-05,0.4677241826852886,-28.855493025493026,-20.574311583120696,-97.87747920122493,182.64176832000004,128.63996373456712,103.87977489177489,104.71975511965977,11.277999891480327
87,30.1,13.455904,636.8978879999999,0.4284418187557965,0.004284391972578319,54.3184057371648,293.99730166998506,83.97382575785664,0.134112,268.22400000000005,700.5135331650065,0.0,9426.042852969143,9.426042852969143,-3.947594796564167e-05,0.44856945999978737,-28.855493025493026,-23.92920286081094,-102.65803555322496,184.48044384000005,-267.30155345201,103.87977489177489,104.71975511965977,11.277999891480327
88,30.4,13.590015999999999,650.4879039999998,1.0994110940445605,0.010993668018095018,55.40656046407678,293.9822336506746,215.47155275170115,0.13411199999999823,268.22399999999647,833.0843468664491,0.0,11321.629603264591,11.321629603264592,-3.8842231253849313e-05,0.5223534474390694,-34.09838864838865,-27.891087884318942,-107.43859190522484,186.31911936,-107.1666543324236,122.75419913419913,104.71975511965977,13.277999891480327
89,30.7,13.724128,664.2120319999998,1.7563865778528793,0.01756206002405616,56.5055068081152,293.9546625503021,344.1986825337487,0.13411200000000179,268.22400000000357,962.8828518921696,0.0,13214.727508373178,13.214727508373178,-3.814435509830584e-05,0.5950527981218234,-39.34128427128427,-32.05518360627495,-112.21914825722494,188.15779488000004,67.2180165841728,141.62862337662338,104.71975511965977,15.277999891480327
90,30.7,13.724128,677.9361599999997,2.380332116327815,0.023798827052156545,56.5055068081152,293.91674545676426,466.41297915818893,0.0,0.0,816.8352314230684,0.0,11210.351270959813,11.210351270959812,-3.885476551127351e-05,0.5188481363030543,-34.09838864838865,-29.076289594266477,-112.21914825722494,188.15779488000004,-148.5355050341068,122.75419913419913,104.71975511965977,13.277999891480327
91,30.5,13.63472,691.5708799999998,2.955909657767201,0.02955049209784487,55.77167684352,293.8716442980282,579.1053543496461,-0.0894080000000006,-178.8160000000012,749.9326754911931,0.0,10225.12204917328,10.22512204917328,-3.919605835997702e-05,0.4804433161228565,-31.476940836940834,-27.140361603384378,-109.0321106892249,186.93201120000003,-274.7481429317304,113.316987012987,104.71975511965977,12.277999891480327
92,30.4,13.590015999999999,705.1608959999998,3.4750134886702044,0.034736157250862106,55.40656046407678,293.8226475426529,680.69177565834,-0.04470400000000119,-89.40800000000237,940.5129836650672,0.0,12781.586496216,12.781586496215999,-3.832381878212089e-05,0.5780419287155634,-39.34128427128427,-33.68682972057856,-107.43859190522484,186.31911936,-362.35222060972774,141.62862337662338,104.71975511965977,15.277999891480327
93,30.3,13.545312000000001,718.7062079999997,3.928654288871762,0.03926634954391748,55.04264315320321,293.77337772794624,769.4226935781601,-0.044703999999997635,-89.40799999999527,1028.830714459314,0.0,13935.833022534322,13.935833022534322,-3.789299330921488e-05,0.6214014577985567,-39.34128427128427,-27.24498210611854,-105.84507312122496,185.70622752000006,598.2905344740811,141.62862337662338,104.71975511965977,15.277999891480327
94,30.4,13.590015999999999,732.2962239999997,4.311456423315358,0.04308787926162789,55.40656046407678,293.7271271162422,844.2611392715257,0.044703999999997635,89.40799999999527,1282.80282685184,0.0,17433.310941761734,17.433310941761736,-3.6473347345728915e-05,0.7498914393299132,-40.09026936026936,-10.667754541526023,-38.89475219053845,186.31911936,145.00623599734718,144.3249696969697,123.75971059596154,18.277999891480327
95,30.8,13.768832,746.0650559999997,4.618187475243784,0.04614908499801436,56.874220393267194,293.6869840666268,904.2010343057443,0.1788160000000012,357.6320000000024,1612.3942387656407,0.0,22200.785391331992,22.20078539133199,-3.548613391707134e-05,0.933555031154213,-40.09026936026936,13.372465145840906,80.39487881705311,188.77068672000004,230.20483298788304,144.3249696969697,158.66629563584812,23.277999891480327
96,30.4,13.590015999999999,759.6550719999997,4.835236251390075,0.04831473346726974,55.40656046407678,293.65692266520176,946.6003986282902,-0.1788160000000012,-357.6320000000024,938.0318817575665,0.0,12747.868281595434,12.747868281595434,-3.833659762121775e-05,0.5767556917380103,-36.71983645983646,-27.052035644767628,-107.43859190522484,186.31911936,357.06175960579094,132.19141125541125,104.71975511965977,14.277999891480327
97,29.9,13.366496,773.0215679999997,4.961753830278811,0.049576880535505935,53.5989645954048,293.6387675362482,971.3088530275527,-0.22351999999999883,-447.0399999999977,871.506585159208,0.0,11648.989284504214,11.648989284504214,-3.8762229579994697e-05,0.5338011865555472,-34.09838864838865,-25.08859056172529,-99.47099798522491,183.25466016000004,82.39285512562765,122.75419913419913,104.71975511965977,13.277999891480327
98,29.5,13.18768,786.2092479999997,4.999835536343494,0.04995675518658121,52.17447113472,293.6332117154726,978.7451777237951,-0.17881599999999942,-357.6319999999988,966.920860573989,0.0,12751.442894574384,12.751442894574383,-3.8381937451289986e-05,0.5751815668441851,-36.71983645983646,-24.94488912278203,-93.09692284922494,180.80309280000003,188.1730177113891,132.19141125541125,104.71975511965977,14.277999891480327
99,29.8,13.321792,799.5310399999996,4.950148509726663,0.04946111167524355,53.241042627379194,293.6404522782912,969.0425648272311,0.134112,268.22400000000005,1584.1480597329014,0.0,21103.69094896529,21.10369094896529,-3.57519729847605e-05,0.8922536032655041,-40.09026936026936,11.312204093124691,73.48212008549102,182.64176832000004,-73.34680791171468,144.3249696969697,152.3196438104142,22.277999891480327
100,30.3,13.545312000000001,813.0763519999996,4.809699021428861,0.04805995368982517,55.04264315320321,293.660530753709,941.6125115989294,0.2235200000000006,447.0400000000012,1737.3556855058428,0.0,23533.02481515052,23.53302481515052,-3.561871706079301e-05,0.9917948647239865,-40.46476190476191,21.51340500719911,134.05836588017743,185.70622752000006,89.25998652173712,145.67314285714286,171.359599286716,25.277999891480327
101,30.7,13.724128,826.8004799999995,4.5775486672504755,0.04574355423150391,56.5055068081152,293.69246013737796,896.2610196555786,0.17881599999999942,357.6319999999988,1604.0909866010707,0.0,22014.750023759378,22.014750023759376,-3.55125967485415e-05,0.9262638211682195,-40.09026936026936,12.76683041465418,81.98839760105311,188.15779488000004,32.196136720730465,144.3249696969697,158.66629563584812,23.277999891480327
102,30.9,13.813536,840.6140159999995,4.25697151446834,0.042544028397002366,57.244133046988786,293.73397095977333,833.6114314716172,0.08940799999999882,178.81599999999764,1363.4055354783768,0.0,18833.451446929834,18.833451446929836,-3.588932541320968e-05,0.7998339331570415,-40.46476190476191,-5.762317095460702,-24.01439953897637,189.38357856000002,215.6249550210332,145.67314285714286,130.10636242139546,19.277999891480327
103,31.0,13.85824,854.4722559999996,3.8538708818988043,0.03851964616140212,57.615244769280004,293.78191378605237,754.7983754457148,0.04470400000000119,89.40800000000237,1195.6035340010496,0.0,16568.960719034705,16.568960719034706,-3.682051950658103e-05,0.7195235409132754,-40.09026936026936,-17.028023896069442,-48.4558648945386,189.99647040000005,-464.55280099919355,144.3249696969697,123.75971059596154,18.277999891480327
104,30.9,13.813536,868.2857919999996,3.378522787983732,0.03377238205456579,57.244133046988786,293.8323515884471,661.8128637922775,-0.04470400000000119,-89.40800000000237,923.481348427711,0.0,12756.542851834729,12.756542851834729,-3.8302579680448005e-05,0.5781294032758897,-39.34128427128427,-34.929108001932036,-115.40618582522487,189.38357856000002,-281.30535689998123,141.62862337662338,104.71975511965977,15.277999891480327
105,30.4,13.590015999999999,881.8758079999996,2.848003171923952,0.028472335297364322,55.40656046407678,293.88083899042516,557.9823744082686,-0.2235200000000006,-447.0400000000012,460.2297738627693,0.0,6254.529990471417,6.254529990471417,-4.0269168937465556e-05,0.32694376030245975,-17.995209235209234,-13.218632715937204,-107.43859190522484,186.31911936,181.11323102895176,64.78275324675324,104.71975511965977,7.277999891480327
106,29.8,13.321792,895.1975999999995,2.27691321838325,0.02276519864793683,53.241042627379194,293.9238199125263,446.1593538376861,-0.26822399999999824,-536.4479999999965,256.87621637759526,0.0,3422.0515243293175,3.4220515243293175,-4.081870328082638e-05,0.21719803544147587,-10.130865800865802,-7.60383850912233,-97.87747920122493,182.64176832000004,-13.892785550891631,36.471116883116885,104.71975511965977,4.277999891480327
107,29.9,13.366496,908.5640959999995,1.663366857527995,0.01663213476801922,53.5989645954048,293.9593366350777,325.9748120131355,0.04470399999999941,89.40799999999882,762.9411132436169,0.0,10197.849338406351,10.197849338406352,-3.9255611701283786e-05,0.47782800622392185,-28.855493025493026,-19.37576886528867,-99.47099798522491,183.25466016000004,358.7105680666432,103.87977489177489,104.71975511965977,11.277999891480327
108,30.2,13.500608,922.0647039999994,1.013581007838686,0.01013546300016086,54.679924910899196,293.98489917056986,198.65167359377378,0.134112,268.22400000000005,815.5404976752428,0.0,11010.292567238364,11.010292567238364,-3.896121965404199e-05,0.5099557591523729,-31.476940836940834,-22.35496246523342,-104.2515543372249,185.09333568000002,343.5203882176738,113.316987012987,104.71975511965977,12.277999891480327
109,30.7,13.724128,935.7888319999994,0.3341988602686623,0.0033419761606714006,56.5055068081152,293.9983581872433,65.5026108180231,0.2235200000000006,447.0400000000012,863.0464758133828,0.0,11844.56030401177,11.84456030401177,-3.8638479264232154e-05,0.5430727522220009,-36.71983645983646,-32.52143068081311,-112.21914825722494,188.15779488000004,-353.44096703148534,132.19141125541125,104.71975511965977,14.277999891480327
110,31.2,13.947648,949.7364799999993,-0.36261557251036136,-0.0036261398317820014,58.36106541957119,293.9980671152762,-71.07218494929703,0.22351999999999883,447.0399999999977,728.326947585548,0.0,10158.447893837674,10.158447893837675,-3.9150190055197494e-05,0.4799101814985164,-31.476940836940834,-28.716271735087155,-120.18674217722491,191.22225408000003,-216.79288681985508,113.316987012987,104.71975511965977,12.277999891480327
111,31.8,14.215872000000001,963.9523519999993,-1.0654941938599158,-0.010654538755400126,60.62730501611521,293.98331283603505,-208.82500861233243,0.2682240000000018,536.4480000000036,682.2336092398215,0.0,9698.54566305132,9.69854566305132,-3.922784661655211e-05,0.4641494571987995,-28.855493025493026,-25.262530645288336,-129.74785488122495,194.89960512000005,219.5246594930959,103.87977489177489,104.71975511965977,11.277999891480327
112,32.2,14.394688,978.3470399999993,-1.7552509525435362,-0.017550707270902594,62.1621127852032,293.9547211453991,-343.97620286342084,0.17881599999999942,357.6319999999988,369.77263106718027,0.0,5322.761655151167,5.322761655151167,-4.018932817415749e-05,0.2991716062138672,-15.373761423761424,-13.000763577258898,-136.1219300172249,197.35117248000003,281.1486041314397,55.345541125541125,104.71975511965977,6.277999891480327
113,32.4,14.484096,992.8311359999993,-2.4126169445580965,-0.024121490023409166,62.93671108116479,293.91447274379743,-472.735358128363,0.08940799999999882,178.81599999999764,62.93182569659689,0.0,911.5106048447761,0.9115106048447761,-4.052008824216949e-05,0.14081163148438536,-3.3899999999999997,-4.2237866012693726,-139.3089675852249,198.57695616000004,-157.3377424265591,12.203999999999999,104.71975511965977,1.2779998914803277
114,32.2,14.394688,1007.2258239999993,-3.015892889081048,-0.030149790082582773,62.1621127852032,293.86638567507725,-590.8463619316095,-0.08940799999999882,-178.81599999999764,0.0,-413.63386347132666,0.0,0.0,-4.05536915593825e-05,0.10827421977662621,-3.3899999999999997,-8.813999999999998,-136.1219300172249,197.35117248000003,-935.6489635048032,12.203999999999999,104.71975511965977,1.2779998914803277
115,31.7,14.171168,1021.3969919999993,-3.548921524318411,-0.03547432712140778,60.246600745267195,293.81503049973196,-695.1509906058461,-0.2235200000000006,-447.0400000000012,0.0,-788.1293593608482,0.0,0.0,-4.063840846333428e-05,0.10546904128985957,-3.3899999999999997,-8.813999999999998,-128.15433609722496,194.28671328000004,-944.4669809052643,12.203999999999999,104.71975511965977,1.2779998914803277
116,28.6,12.785344,1034.1823359999992,-3.9690409663708,-0.03966958752843959,49.039506359500805,293.7686999373259,-777.3200031258251,-1.3858239999999995,-2771.6479999999992,0.0,-3206.1597968289975,0.0,0.0,-4.115777734584267e-05,0.08867598012896538,-3.3899999999999997,-8.813999999999998,-78.75525379322492,175.28706624000003,-999.1386887881235,12.203999999999999,104.71975511965977,1.2779998914803277
117,25.3,11.310112,1045.492447999999,-4.286872054236021,-0.04284248912207121,38.375590035763196,293.73022587300943,-839.4559311862922,-1.475232,-2950.4640000000004,0.0,-3457.8141152775197,0.0,0.0,-4.168628396817849e-05,0.07252329555568593,-3.3899999999999997,-8.813999999999998,-26.169133921224905,155.06163552000004,-1057.3376036311677,12.203999999999999,104.71975511965977,1.2779998914803277
